Author	Compression	Decompression Throughput (GB/s)	Variable	Default/all timestep(s)	Config Short	Version of compression-recommendations	Configuration
@Lagnajee	63.30	0.3567	tciw	default	Recommended Safeguards + LZMA	0.1.0a1	"{'id': 'safeguards', 'codec': {'id': 'zero'}, 'safeguards': [{'kind': 'all', 'safeguards': [{'kind': 'qoi_eb_pw', 'qoi': 'x >= c[""minimum""]', 'type': 'abs', 'eb': 0, 'qoi_dtype': 'lossless', 'early_bound': {'minimum': 0.0}}]}, {'kind': 'any', 'safeguards': [{'kind': 'all', 'safeguards': [{'kind': 'everywhere', 'safeguard': {'kind': 'eb', 'type': 'abs', 'eb': 0.01, 'equal_nan': False}}]}]}], 'fixed_constants': {}, 'lossless': {'for_codec': None, 'for_corrections': {'id': 'combinators.best', 'codecs': ({'id': 'combinators.stack', 'codecs': ({'id': 'tokenize'}, {'id': 'bitmap-index', 'max_bitmaps': 1, 'cost_factor': 1}, {'id': 'shuffle.typed-byte'}, {'id': 'combinators.framed', 'codecs': ({'id': 'zstd', 'level': 3, 'checksum': False},)})}, {'id': 'combinators.stack', 'codecs': ({'id': 'delta.binary'}, {'id': 'tokenize'}, {'id': 'bitmap-index', 'max_bitmaps': 1, 'cost_factor': 1}, {'id': 'shuffle.typed-byte'}, {'id': 'combinators.framed', 'codecs': ({'id': 'zstd', 'level': 3, 'checksum': False},)})})}}, 'compute': {'unstable_iterative': False, 'unstable_lossless_corrections': False}, '_version': '1.0.0'}"
@Lagnajee	86.84	0.7141	tclw	default	FixedScaleOffset grid (mean-bound tuned) + LZMA	0.1.0a1	{'id': 'combinators.framed', 'codecs': ({'id': 'fixedscaleoffset', 'scale': 17.85892875001786, 'offset': 0, 'dtype': '<f8', 'astype': '|i1'}, {'id': 'lzma', 'format': 3, 'check': -1, 'preset': None, 'filters': [{'id': 3, 'dist': 1}, {'id': 33, 'preset': 2147483657, 'lc': 1, 'lp': 1, 'pb': 1}]})}
@Lagnajee	250.90	0.8191	tco3	default	FixedScaleOffset grid (mean-bound tuned) + LZMA	0.1.0a1	{'id': 'combinators.framed', 'codecs': ({'id': 'fixedscaleoffset', 'scale': 3841.625723539387, 'offset': 0, 'dtype': '<f8', 'astype': '|i1'}, {'id': 'lzma', 'format': 3, 'check': -1, 'preset': None, 'filters': [{'id': 3, 'dist': 1}, {'id': 33, 'preset': 2147483657, 'lc': 1, 'lp': 1, 'pb': 1}]})}
@Lagnajee	1433.29	0.8375	tcrw	default	FixedScaleOffset grid (mean-bound tuned) + LZMA	0.1.0a1	{'id': 'combinators.framed', 'codecs': ({'id': 'fixedscaleoffset', 'scale': 3.125312531253125, 'offset': 0, 'dtype': '<f8', 'astype': '|i1'}, {'id': 'lzma', 'format': 3, 'check': -1, 'preset': None, 'filters': [{'id': 3, 'dist': 1}, {'id': 33, 'preset': 2147483657, 'lc': 1, 'lp': 1, 'pb': 1}]})}
@Lagnajee	189.44	0.7637	tcslw	default	FixedScaleOffset grid (mean-bound tuned) + LZMA	0.1.0a1	{'id': 'combinators.framed', 'codecs': ({'id': 'fixedscaleoffset', 'scale': 12.5012501250125, 'offset': 0, 'dtype': '<f8', 'astype': '|i1'}, {'id': 'lzma', 'format': 3, 'check': -1, 'preset': None, 'filters': [{'id': 3, 'dist': 1}, {'id': 33, 'preset': 2147483657, 'lc': 1, 'lp': 1, 'pb': 1}]})}
@Lagnajee	282.49	1.0520	tcsw	default	FixedScaleOffset grid (mean-bound tuned) + LZMA	0.1.0a1	{'id': 'combinators.framed', 'codecs': ({'id': 'fixedscaleoffset', 'scale': 6.25062506250625, 'offset': 0, 'dtype': '<f8', 'astype': '<i2'}, {'id': 'lzma', 'format': 3, 'check': -1, 'preset': None, 'filters': [{'id': 3, 'dist': 2}, {'id': 33, 'preset': 2147483657, 'lc': 1, 'lp': 1, 'pb': 1}]})}
@Lagnajee	28.92	0.5720	tcw	default	FixedScaleOffset grid (mean-bound tuned) + LZMA	0.1.0a1	{'id': 'combinators.framed', 'codecs': ({'id': 'fixedscaleoffset', 'scale': 3.571785750003572, 'offset': 0, 'dtype': '<f8', 'astype': '<i2'}, {'id': 'lzma', 'format': 3, 'check': -1, 'preset': None, 'filters': [{'id': 3, 'dist': 2}, {'id': 33, 'preset': 2147483657, 'lc': 1, 'lp': 1, 'pb': 1}]})}
@Lagnajee	29.30	0.6064	tcwv	default	FixedScaleOffset grid (mean-bound tuned) + LZMA	0.1.0a1	{'id': 'combinators.framed', 'codecs': ({'id': 'fixedscaleoffset', 'scale': 3.571785750003572, 'offset': 0, 'dtype': '<f8', 'astype': '<i2'}, {'id': 'lzma', 'format': 3, 'check': -1, 'preset': None, 'filters': [{'id': 3, 'dist': 2}, {'id': 33, 'preset': 2147483657, 'lc': 1, 'lp': 1, 'pb': 1}]})}
@Lagnajee	334.34	1.0525	tisr	default	FixedScaleOffset grid (mean-bound tuned) + LZMA	0.1.0a1	{'id': 'combinators.framed', 'codecs': ({'id': 'fixedscaleoffset', 'scale': 4.9608135416716276e-05, 'offset': 0, 'dtype': '<f8', 'astype': '<i2'}, {'id': 'lzma', 'format': 3, 'check': -1, 'preset': None, 'filters': [{'id': 3, 'dist': 2}, {'id': 33, 'preset': 2147483657, 'lc': 1, 'lp': 1, 'pb': 1}]})}
@Lagnajee	24.64	0.4930	tmax	default	FixedScaleOffset grid (mean-bound tuned) + LZMA	0.1.0a1	{'id': 'mask.meta', 'mask': nan, 'codec': {'id': 'combinators.stack', 'codecs': ({'id': 'replace.filter', 'replacements': {'nan': 'finite_mean'}}, {'id': 'fixedscaleoffset', 'scale': 35.71785750003572, 'offset': 0, 'dtype': '<f8', 'astype': '<i2'}, {'id': 'lzma', 'format': 3, 'check': -1, 'preset': None, 'filters': [{'id': 3, 'dist': 2}, {'id': 33, 'preset': 2147483657, 'lc': 1, 'lp': 1, 'pb': 1}]})}, 'bitmap_codec': {'id': 'combinators.stack', 'codecs': ({'id': 'packbits'}, {'id': 'lzma', 'format': 1, 'check': -1, 'preset': 2147483657, 'filters': None})}}
@Lagnajee	24.49	0.5357	totalx	default	FixedScaleOffset grid (mean-bound tuned) + LZMA	0.1.0a1	{'id': 'combinators.framed', 'codecs': ({'id': 'fixedscaleoffset', 'scale': 3.571785750003572, 'offset': 0, 'dtype': '<f8', 'astype': '<i2'}, {'id': 'lzma', 'format': 3, 'check': -1, 'preset': None, 'filters': [{'id': 3, 'dist': 2}, {'id': 33, 'preset': 2147483657, 'lc': 1, 'lp': 1, 'pb': 1}]})}
@Lagnajee	69.08	0.7163	tp	default	FixedScaleOffset grid (mean-bound tuned) + LZMA	0.1.0a1	{'id': 'combinators.framed', 'codecs': ({'id': 'fixedscaleoffset', 'scale': 12501.2501250125, 'offset': 0, 'dtype': '<f8', 'astype': '<i2'}, {'id': 'lzma', 'format': 3, 'check': -1, 'preset': None, 'filters': [{'id': 3, 'dist': 2}, {'id': 33, 'preset': 2147483657, 'lc': 1, 'lp': 1, 'pb': 1}]})}
@Lagnajee	42.72	0.6134	tplb	default	FixedScaleOffset grid (mean-bound tuned) + LZMA	0.1.0a1	{'id': 'combinators.framed', 'codecs': ({'id': 'fixedscaleoffset', 'scale': 0.14360097241030592, 'offset': 0, 'dtype': '<f8', 'astype': '<i2'}, {'id': 'lzma', 'format': 3, 'check': -1, 'preset': None, 'filters': [{'id': 3, 'dist': 2}, {'id': 33, 'preset': 2147483657, 'lc': 1, 'lp': 1, 'pb': 1}]})}
@Lagnajee	39.52	0.5818	tplt	default	FixedScaleOffset grid (mean-bound tuned) + LZMA	0.1.0a1	{'id': 'combinators.framed', 'codecs': ({'id': 'fixedscaleoffset', 'scale': 0.12148275329495277, 'offset': 0, 'dtype': '<f8', 'astype': '<i2'}, {'id': 'lzma', 'format': 3, 'check': -1, 'preset': None, 'filters': [{'id': 3, 'dist': 2}, {'id': 33, 'preset': 2147483657, 'lc': 1, 'lp': 1, 'pb': 1}]})}
@Lagnajee	27.14	0.4990	tsn	default	FixedScaleOffset grid + LZMA	0.1.0a1	{'id': 'combinators.framed', 'codecs': ({'id': 'fixedscaleoffset', 'scale': 10.00100010001, 'offset': 0, 'dtype': '<f8', 'astype': '<i2'}, {'id': 'lzma', 'format': 3, 'check': -1, 'preset': None, 'filters': [{'id': 3, 'dist': 2}, {'id': 33, 'preset': 2147483657, 'lc': 1, 'lp': 1, 'pb': 1}]})}
@Lagnajee	49.17	0.7113	tsr	default	FixedScaleOffset grid (mean-bound tuned) + LZMA	0.1.0a1	{'id': 'combinators.framed', 'codecs': ({'id': 'fixedscaleoffset', 'scale': 4.9608135416716276e-05, 'offset': 0, 'dtype': '<f8', 'astype': '<i2'}, {'id': 'lzma', 'format': 3, 'check': -1, 'preset': None, 'filters': [{'id': 3, 'dist': 2}, {'id': 33, 'preset': 2147483657, 'lc': 1, 'lp': 1, 'pb': 1}]})}
@Lagnajee	116.60	0.8839	tsrc	default	FixedScaleOffset grid (mean-bound tuned) + LZMA	0.1.0a1	{'id': 'combinators.framed', 'codecs': ({'id': 'fixedscaleoffset', 'scale': 4.9608135416716276e-05, 'offset': 0, 'dtype': '<f8', 'astype': '<i2'}, {'id': 'lzma', 'format': 3, 'check': -1, 'preset': None, 'filters': [{'id': 3, 'dist': 2}, {'id': 33, 'preset': 2147483657, 'lc': 1, 'lp': 1, 'pb': 1}]})}
@Lagnajee	36.60	0.6511	ttr	default	FixedScaleOffset grid (mean-bound tuned) + LZMA	0.1.0a1	{'id': 'combinators.framed', 'codecs': ({'id': 'fixedscaleoffset', 'scale': 9.921627083343255e-05, 'offset': 0, 'dtype': '<f8', 'astype': '<i2'}, {'id': 'lzma', 'format': 3, 'check': -1, 'preset': None, 'filters': [{'id': 3, 'dist': 2}, {'id': 33, 'preset': 2147483657, 'lc': 1, 'lp': 1, 'pb': 1}]})}
@Lagnajee	75.47	0.7379	ttrc	default	FixedScaleOffset grid (mean-bound tuned) + LZMA	0.1.0a1	{'id': 'combinators.framed', 'codecs': ({'id': 'fixedscaleoffset', 'scale': 9.921627083343255e-05, 'offset': 0, 'dtype': '<f8', 'astype': '<i2'}, {'id': 'lzma', 'format': 3, 'check': -1, 'preset': None, 'filters': [{'id': 3, 'dist': 2}, {'id': 33, 'preset': 2147483657, 'lc': 1, 'lp': 1, 'pb': 1}]})}
@Lagnajee	310.27	1.4876	tvh	default	FixedScaleOffset grid + Lossless + LZMA	0.1.0a1	{'id': 'combinators.framed', 'codecs': ({'id': 'fixedscaleoffset', 'scale': 1, 'offset': 0, 'dtype': '<f8', 'astype': '|i1'}, {'id': 'lzma', 'format': 1, 'check': -1, 'preset': 2147483657, 'filters': None})}
@Lagnajee	240.29	1.2479	tvl	default	FixedScaleOffset grid + Lossless + LZMA	0.1.0a1	{'id': 'combinators.framed', 'codecs': ({'id': 'fixedscaleoffset', 'scale': 1, 'offset': 0, 'dtype': '<f8', 'astype': '|i1'}, {'id': 'lzma', 'format': 1, 'check': -1, 'preset': 2147483657, 'filters': None})}
@Lagnajee	14.53	0.3715	u10n	default	FixedScaleOffset grid (mean-bound tuned) + LZMA	0.1.0a1	{'id': 'combinators.framed', 'codecs': ({'id': 'fixedscaleoffset', 'scale': 25.002500250025, 'offset': 0, 'dtype': '<f8', 'astype': '<i2'}, {'id': 'lzma', 'format': 3, 'check': -1, 'preset': None, 'filters': [{'id': 3, 'dist': 2}, {'id': 33, 'preset': 2147483657, 'lc': 1, 'lp': 1, 'pb': 1}]})}
@Lagnajee	81.73	0.8391	ust	default	FixedScaleOffset grid (mean-bound tuned) + LZMA	0.1.0a1	{'id': 'mask.meta', 'mask': nan, 'codec': {'id': 'combinators.stack', 'codecs': ({'id': 'replace.filter', 'replacements': {'nan': 'finite_mean'}}, {'id': 'fixedscaleoffset', 'scale': 35.71785750003572, 'offset': 0, 'dtype': '<f8', 'astype': '|i1'}, {'id': 'lzma', 'format': 3, 'check': -1, 'preset': None, 'filters': [{'id': 3, 'dist': 1}, {'id': 33, 'preset': 2147483657, 'lc': 1, 'lp': 1, 'pb': 1}]})}, 'bitmap_codec': {'id': 'combinators.stack', 'codecs': ({'id': 'packbits'}, {'id': 'lzma', 'format': 1, 'check': -1, 'preset': 2147483657, 'filters': None})}}
@Lagnajee	144.22	0.8264	uvb	default	FixedScaleOffset grid (mean-bound tuned) + LZMA	0.1.0a1	{'id': 'combinators.framed', 'codecs': ({'id': 'fixedscaleoffset', 'scale': 4.9608135416716276e-05, 'offset': 0, 'dtype': '<f8', 'astype': '|i1'}, {'id': 'lzma', 'format': 3, 'check': -1, 'preset': None, 'filters': [{'id': 3, 'dist': 1}, {'id': 33, 'preset': 2147483657, 'lc': 1, 'lp': 1, 'pb': 1}]})}
@Lagnajee	14.81	0.3885	v10n	default	FixedScaleOffset grid (mean-bound tuned) + LZMA	0.1.0a1	{'id': 'combinators.framed', 'codecs': ({'id': 'fixedscaleoffset', 'scale': 25.002500250025, 'offset': 0, 'dtype': '<f8', 'astype': '<i2'}, {'id': 'lzma', 'format': 3, 'check': -1, 'preset': None, 'filters': [{'id': 3, 'dist': 2}, {'id': 33, 'preset': 2147483657, 'lc': 1, 'lp': 1, 'pb': 1}]})}
@Lagnajee	13.28	0.3199	vimd	default	FixedScaleOffset grid (mean-bound tuned) + LZMA	0.1.0a1	{'id': 'combinators.framed', 'codecs': ({'id': 'fixedscaleoffset', 'scale': 52.81189144589376, 'offset': 0, 'dtype': '<f8', 'astype': '<i2'}, {'id': 'lzma', 'format': 3, 'check': -1, 'preset': None, 'filters': [{'id': 3, 'dist': 2}, {'id': 33, 'preset': 2147483657, 'lc': 1, 'lp': 1, 'pb': 1}]})}
@Lagnajee	99.66	0.6872	vst	default	FixedScaleOffset grid (mean-bound tuned) + LZMA	0.1.0a1	{'id': 'mask.meta', 'mask': nan, 'codec': {'id': 'combinators.stack', 'codecs': ({'id': 'replace.filter', 'replacements': {'nan': 'finite_mean'}}, {'id': 'fixedscaleoffset', 'scale': 25.002500250025, 'offset': 0, 'dtype': '<f8', 'astype': '|i1'}, {'id': 'lzma', 'format': 3, 'check': -1, 'preset': None, 'filters': [{'id': 3, 'dist': 1}, {'id': 33, 'preset': 2147483657, 'lc': 1, 'lp': 1, 'pb': 1}]})}, 'bitmap_codec': {'id': 'combinators.stack', 'codecs': ({'id': 'packbits'}, {'id': 'lzma', 'format': 1, 'check': -1, 'preset': 2147483657, 'filters': None})}}
@Lagnajee	59.90	0.6243	wdw	default	FixedScaleOffset grid (mean-bound tuned) + LZMA	0.1.0a1	{'id': 'mask.meta', 'mask': nan, 'codec': {'id': 'combinators.stack', 'codecs': ({'id': 'replace.filter', 'replacements': {'nan': 'finite_mean'}}, {'id': 'fixedscaleoffset', 'scale': 35.71785750003572, 'offset': 0, 'dtype': '<f8', 'astype': '|i1'}, {'id': 'lzma', 'format': 3, 'check': -1, 'preset': None, 'filters': [{'id': 3, 'dist': 1}, {'id': 33, 'preset': 2147483657, 'lc': 1, 'lp': 1, 'pb': 1}]})}, 'bitmap_codec': {'id': 'combinators.stack', 'codecs': ({'id': 'packbits'}, {'id': 'lzma', 'format': 1, 'check': -1, 'preset': 2147483657, 'filters': None})}}
@Lagnajee	16.41	0.3351	wind	default	FixedScaleOffset grid (mean-bound tuned) + LZMA	0.1.0a1	{'id': 'mask.meta', 'mask': nan, 'codec': {'id': 'combinators.stack', 'codecs': ({'id': 'replace.filter', 'replacements': {'nan': 'finite_mean'}}, {'id': 'fixedscaleoffset', 'scale': 25.002500250025, 'offset': 0, 'dtype': '<f8', 'astype': '<i2'}, {'id': 'lzma', 'format': 3, 'check': -1, 'preset': None, 'filters': [{'id': 3, 'dist': 2}, {'id': 33, 'preset': 2147483657, 'lc': 1, 'lp': 1, 'pb': 1}]})}, 'bitmap_codec': {'id': 'combinators.stack', 'codecs': ({'id': 'packbits'}, {'id': 'lzma', 'format': 1, 'check': -1, 'preset': 2147483657, 'filters': None})}}
@Lagnajee	42.03	0.5014	wmb	default	FixedScaleOffset grid (mean-bound tuned) + LZMA	0.1.0a1	{'id': 'mask.meta', 'mask': nan, 'codec': {'id': 'combinators.stack', 'codecs': ({'id': 'replace.filter', 'replacements': {'nan': 'finite_mean'}}, {'id': 'fixedscaleoffset', 'scale': 1.785892875001786, 'offset': 0, 'dtype': '<f8', 'astype': '<i2'}, {'id': 'lzma', 'format': 3, 'check': -1, 'preset': None, 'filters': [{'id': 3, 'dist': 2}, {'id': 33, 'preset': 2147483657, 'lc': 1, 'lp': 1, 'pb': 1}]})}, 'bitmap_codec': {'id': 'combinators.stack', 'codecs': ({'id': 'packbits'}, {'id': 'lzma', 'format': 1, 'check': -1, 'preset': 2147483657, 'filters': None})}}
@Lagnajee	65.33	0.6213	wsk	default	FixedScaleOffset grid (mean-bound tuned) + LZMA	0.1.0a1	{'id': 'mask.meta', 'mask': nan, 'codec': {'id': 'combinators.stack', 'codecs': ({'id': 'replace.filter', 'replacements': {'nan': 'finite_mean'}}, {'id': 'fixedscaleoffset', 'scale': 291.80300120977836, 'offset': 0, 'dtype': '<f8', 'astype': '|i1'}, {'id': 'lzma', 'format': 3, 'check': -1, 'preset': None, 'filters': [{'id': 3, 'dist': 1}, {'id': 33, 'preset': 2147483657, 'lc': 1, 'lp': 1, 'pb': 1}]})}, 'bitmap_codec': {'id': 'combinators.stack', 'codecs': ({'id': 'packbits'}, {'id': 'lzma', 'format': 1, 'check': -1, 'preset': 2147483657, 'filters': None})}}
@Lagnajee	34.92	0.3226	wsp	default	PwRatio (mean-bound tuned) + LZMA	0.1.0a1	{'id': 'mask.meta', 'mask': nan, 'codec': {'id': 'combinators.stack', 'codecs': ({'id': 'replace.filter', 'replacements': {'nan': 'finite_mean'}}, {'id': 'pw_ratio', 'eb_ratio': 1.019, 'eb_abs_marker': '$eb_abs', 'log_codec': {'id': 'fixedscaleoffset', 'scale': 18.41530001266561, 'offset': 0, 'dtype': '<f8', 'astype': '<i2'}, 'sign_codec': {'id': 'zstd.rs', 'level': 19, '_version': '0.1.0'}}, {'id': 'lzma', 'format': 3, 'check': -1, 'preset': None, 'filters': [{'id': 3, 'dist': 2}, {'id': 33, 'preset': 2147483657, 'lc': 1, 'lp': 1, 'pb': 1}]})}, 'bitmap_codec': {'id': 'combinators.stack', 'codecs': ({'id': 'packbits'}, {'id': 'lzma', 'format': 1, 'check': -1, 'preset': 2147483657, 'filters': None})}}
@Lagnajee	40.05	0.4157	wss	default	PwRatio (mean-bound tuned) + LZMA	0.1.0a1	{'id': 'mask.meta', 'mask': nan, 'codec': {'id': 'combinators.stack', 'codecs': ({'id': 'replace.filter', 'replacements': {'nan': 'finite_mean'}}, {'id': 'pw_ratio', 'eb_ratio': 1.019, 'eb_abs_marker': '$eb_abs', 'log_codec': {'id': 'fixedscaleoffset', 'scale': 18.41530001266561, 'offset': 0, 'dtype': '<f8', 'astype': '<i2'}, 'sign_codec': {'id': 'zstd.rs', 'level': 19, '_version': '0.1.0'}}, {'id': 'lzma', 'format': 3, 'check': -1, 'preset': None, 'filters': [{'id': 3, 'dist': 2}, {'id': 33, 'preset': 2147483657, 'lc': 1, 'lp': 1, 'pb': 1}]})}, 'bitmap_codec': {'id': 'combinators.stack', 'codecs': ({'id': 'packbits'}, {'id': 'lzma', 'format': 1, 'check': -1, 'preset': 2147483657, 'filters': None})}}
@Lagnajee	33.78	0.5444	wstar	default	FixedScaleOffset grid (mean-bound tuned) + LZMA	0.1.0a1	{'id': 'mask.meta', 'mask': nan, 'codec': {'id': 'combinators.stack', 'codecs': ({'id': 'replace.filter', 'replacements': {'nan': 'finite_mean'}}, {'id': 'fixedscaleoffset', 'scale': 25.002500250025, 'offset': 0, 'dtype': '<f8', 'astype': '|i1'}, {'id': 'lzma', 'format': 3, 'check': -1, 'preset': None, 'filters': [{'id': 3, 'dist': 1}, {'id': 33, 'preset': 2147483657, 'lc': 1, 'lp': 1, 'pb': 1}]})}, 'bitmap_codec': {'id': 'combinators.stack', 'codecs': ({'id': 'packbits'}, {'id': 'lzma', 'format': 1, 'check': -1, 'preset': 2147483657, 'filters': None})}}
@Lagnajee	23.63	0.4998	z	default	FixedScaleOffset grid + LZMA	0.1.0a1	{'id': 'combinators.framed', 'codecs': ({'id': 'fixedscaleoffset', 'scale': 0.05000500050005, 'offset': 0, 'dtype': '<f8', 'astype': '<i2'}, {'id': 'lzma', 'format': 3, 'check': -1, 'preset': None, 'filters': [{'id': 3, 'dist': 2}, {'id': 33, 'preset': 2147483657, 'lc': 1, 'lp': 1, 'pb': 1}]})}
@Lagnajee	27.67	0.5717	zust	default	FixedScaleOffset grid (mean-bound tuned) + LZMA	0.1.0a1	{'id': 'combinators.framed', 'codecs': ({'id': 'fixedscaleoffset', 'scale': 94.35093976851351, 'offset': 0, 'dtype': '<f8', 'astype': '<i2'}, {'id': 'lzma', 'format': 3, 'check': -1, 'preset': None, 'filters': [{'id': 3, 'dist': 2}, {'id': 33, 'preset': 2147483657, 'lc': 1, 'lp': 1, 'pb': 1}]})}
